既往爱好不屑一顾,SYM
闭门独居,SYM
疏远亲友,SYM
回避社交,SYM
没有感情,SYM
情感麻木,SYM
高兴不起来,SYM
精力丧失,SYM
疲乏无力,SYM
力不从心,SYM
精神崩溃,SYM
泄气的皮球,SYM
自我评价过低,SYM
一无是处,SYM
前途一片黑暗,SYM
自责,SYM
内疚,SYM
无用感,SYM
无价值感,SYM
无助感,SYM
自罪,SYM
疑病,SYM
注意力困难,SYM
记忆力减退,SYM
脑子迟钝,SYM
思路闭塞,SYM
行动迟缓,SYM
不安,SYM
焦虑,SYM
紧张,SYM
激越,SYM
内心痛苦,SYM
悲观,SYM
绝望,SYM
生活是负担,SYM
以死求解脱,SYM
自杀念头,SYM
自杀行为,SYM
睡眠障碍,SYM
性功能低下,SYM
心境昼夜波动,SYM
食欲不振,SYM
胃纳差,SYM
美味佳肴不再具有诱惑力,SYM
不思茶饭,SYM
食之无味,SYM
性功能减退,SYM
性欲减低,SYM
阳痿,SYM
性感缺失,SYM
早醒,SYM
醒后不复入睡,SYM
悲哀气氛,SYM
昼重夜轻,SYM
心境低潮,SYM
焦虑,SYM
烦躁,SYM
食欲不振,SYM
自卑,SYM
消瘦,SYM
恐惧,SYM
胆小,SYM
思维扭曲,SYM
心情低落,SYM
胡思乱想,SYM
不想活的想法,SYM
哭,SYM
药不想吃,SYM
心境低落,SYM
负性认知,SYM
兴趣缺乏,SYM
快感缺失,SYM
思维迟缓,SYM
意志活动减退,SYM
焦虑,SYM
精神运动性迟滞或激越,SYM
睡眠障碍,SYM
食欲下降,SYM
性欲减退,SYM
精力缺失,SYM
恶心,SYM
呕吐,SYM
心慌,SYM
胸闷,SYM
出汗,SYM
尿频,SYM
尿急,SYM
便秘,SYM
性欲减退,SYM
幻觉,SYM
妄想,SYM
情绪低落,SYM
兴趣缺乏,SYM
乐趣丧失,SYM
很爱哭,SYM
自卑,SYM
情绪低落,SYM
晚上不想睡觉，就想起很多事,SYM
一直哭,SYM
跳楼,SYM
拿刀,SYM
心境低落,SYM
情绪消沉,SYM
自卑抑郁,SYM
焦虑,SYM
幻觉,SYM
睡眠障碍,SYM
乏力,SYM
食欲减退,SYM
心境低落,SYM
情绪消沉,SYM
自卑抑郁,SYM
焦虑,SYM
幻觉,SYM
睡眠障碍,SYM
乏力,SYM
食欲减退,SYM
心境低落,SYM
失眠,SYM
记忆力下降,SYM
思维迟缓,SYM
厌世,SYM
自杀,SYM
失眠,SYM
多梦,SYM
头痛,SYM
乏力,SYM
情绪低落,SYM
高兴不起来,SYM
对日常生活丧失兴趣,SYM
无愉快感,SYM
精力明显减退,SYM
持续疲乏感,SYM
注意力记忆力下降,SYM
自我评价过低,SYM
自责,SYM
内疚感,SYM
对未来充满悲观失望,SYM
思维缓慢,SYM
反应迟钝,SYM
联想困难,SYM
自觉思考能力显著下降,SYM
反复出现想死念头,SYM
自杀行为,SYM
失眠,SYM
早醒,SYM
睡眠过多,SYM
食欲问题,SYM
食欲不振,SYM
体重明显减轻,SYM
贪食,SYM
欲望减退,SYM
动力减退,SYM
抑郁心境,SYM
哭泣,SYM
想哭却哭不出来,SYM
丧失愉快感,SYM
丧失兴趣,SYM
愉快感丧失,SYM
缺乐症,SYM
食欲紊乱,SYM
体重下降,SYM
睡眠失调,SYM
失眠症,SYM
饮食过量,SYM
心理运动迟滞,SYM
心理不安,SYM
说话缓慢,SYM
犹豫不决,SYM
沉默恍惚,SYM
丧失活力,SYM
无用感,SYM
罪疚感,SYM
自己制造了麻烦,SYM
思维困难,SYM
情绪低落,SYM
思维缓慢,SYM
语言动作减少,SYM
迟缓,SYM
悲伤,SYM
低沉,SYM
灰暗,SYM
毫无价值,SYM
兴趣缺乏,SYM
缺乏兴趣,SYM
对任何事物无论好坏都缺乏兴趣,SYM
离群索居,SYM
不愿见人,SYM
乐趣丧失,SYM
快感缺失,SYM
胸闷,SYM
心跳加快,SYM
尿频,SYM
出汗,SYM
自责自罪,SYM
反复思考一些没有目的的事情,SYM
思维内容无条理,SYM
大脑持续处于紧张状态,SYM
烦躁不安,SYM
紧张激越,SYM
自知力,SYM
睡眠紊乱,SYM
食欲紊乱,SYM
性功能减退,SYM
睡眠感缺失,SYM
食欲下降,SYM
体重减轻,SYM
完全丧失进食欲望,SYM
体重明显下降,SYM
营养不良,SYM
精力丧失,SYM
无精打采,SYM
疲乏无力,SYM
懒惰,SYM
精力不足,SYM
过度疲劳,SYM
头痛,SYM
全身疼痛,SYM
周身不适,SYM
肠道功能紊乱,SYM
心慌气短,SYM
胸前区疼痛,SYM
尿频,SYM
尿意,SYM
周围神经功能紊乱,SYM
自残,SYM
自杀,SYM
自我谴责,SYM
对前途悲观绝望,SYM
失眠,SYM
难以入睡,SYM
早醒,SYM
睡眠规律紊乱,SYM
睡眠质量差,SYM
心里有压抑感,SYM
高兴不起来,SYM
悲观绝望,SYM
有度日如年,SYM
生不如死,SYM
害怕去学校,SYM
不愿社交,SYM
故意回避熟人,SYM
不服从管教,SYM
冲动,SYM
逃学,SYM
表达能力差,SYM
成绩差,SYM
记忆力下降,SYM
离家出走,SYM
厌世,SYM
自残,SYM
无愉快感,SYM
兴趣减退,SYM
痛不欲生,SYM
悲观绝望,SYM
度日如年,SYM
思维灵活性减退,SYM
嗜睡,SYM
激动不安,SYM
反应迟钝,SYM
意志消沉,SYM
莫名急躁,SYM
呼吸,SYM
困难,SYM
脑子很乱,SYM
我的错,SYM
我没有活着的意义,SYM
我有什么用,SYM
灵魂出窍,SYM
身体不受自己控制,SYM
呼吸越来越困难,SYM
晕死,SYM
想哭,SYM
分分钟想死,SYM
焦躁情绪,SYM
感到孤独,SYM
思维迟钝,SYM
记忆力衰退,SYM
想死,SYM
心境低落,SYM
情感低落,SYM
抑郁悲观,SYM
闷闷不乐,SYM
无愉快感,SYM
兴趣减退,SYM
痛不欲生,SYM
悲观绝望,SYM
度日如年,SYM
生不如死,SYM
思维迟缓,SYM
反应迟钝,SYM
思路闭塞,SYM
行为缓慢,SYM
生活被动,SYM
疏懒,SYM
不想做事,SYM
不愿和周围人接触交往,SYM
独坐一旁,SYM
整日卧床,SYM
闭门独居,SYM
疏远亲友,SYM
回避社交,SYM
蓬头垢面,SYM
不修边幅,SYM
不语,SYM
不动,SYM
不食,SYM
不开心,SYM
想自杀,SYM
天天失眠,SYM
对未来感到恐惧,SYM
度日如年,SYM
注意难于集中,SYM
记忆下降,SYM
思维反刍,SYM
犹豫不决,SYM
失眠,SYM
食欲,SYM
性欲下降,SYM
失眠,SYM
头痛,SYM
身痛,SYM
头昏,SYM
眼花,SYM
耳鸣,SYM
坚持锻炼,SYM
行动迟缓,SYM
邋遢,SYM
懒惰,SYM
消极,SYM
负面情绪,SYM
兴趣匮乏,SYM
遇事退缩,SYM
减少社交活动,SYM
封闭自己,SYM
语速馒,SYM
语音低,SYM
语量少,SYM
应答迟钝,SYM
焦虑恐惧,SYM
激动自伤,SYM
危险性很大,SYM
行动缓慢,SYM
缄默不语,SYM
卧床不动,SYM
面容憔悴,SYM
苍老,SYM
目光迟滞,SYM
体质下降,SYM
头痛,SYM
头晕,SYM
胸闷,SYM
气短,SYM
全身无力,SYM
心悸,SYM
便秘,SYM
胃纳失常,SYM
体重减轻,SYM
悲伤,SYM
空虚,SYM
对各种活动提不起劲或兴趣,SYM
感觉没有价值,SYM
罪恶感,SYM
没有食欲,SYM
性欲减低,SYM
性感缺失,SYM
睡眠障碍,SYM
昼重夜轻,SYM
心境低潮,SYM
精神疲乏,SYM
反应迟钝,SYM
注意力不集中,SYM
记忆力下降,SYM
工作学习不能持久,SYM
头痛,SYM
食欲不振,SYM
懒散,SYM
悲伤,SYM
空虚,SYM
罪恶感,SYM
无法集中注意力,SYM
忧伤,SYM
悲观,SYM
绝望,SYM
心情沉重,SYM
生活没意思,SYM
高兴不起来,SYM
郁郁寡欢,SYM
度日如年,SYM
痛苦难熬,SYM
不能自拔,SYM
焦虑,SYM
易激动,SYM
紧张不安,SYM
疏远亲友,SYM
回避社交,SYM
没有感情,SYM
情感麻木,SYM
高兴不起来,SYM
精力丧失,SYM
疲乏无力,SYM
自我评价过低,SYM
性欲减低,SYM
苦闷,SYM
愁眉不展,SYM
生活,SYM
懒散,SYM
不修边幅,SYM
随遇而安,SYM
不思进取,SYM
思维反应迟钝,SYM
遇事难以决断,SYM
自责,SYM
对过去悔恨,SYM
对未来失去自信,SYM
善感多疑,SYM
记忆力下降,SYM
丢三落四,SYM
脾气变坏,SYM
急躁易怒,SYM
注意力难以集中,SYM
经常莫明其妙地感到心慌,SYM
惴惴不安,SYM
厌食,SYM
恶心,SYM
腹胀,SYM
腹泻,SYM
胃痛,SYM
食欲不振,SYM
体重下降,SYM
经常感到疲劳,SYM
精力不足,SYM
做事力不从心,SYM
精神淡漠,SYM
头痛,SYM
腰痛,SYM
身痛,SYM
胃部不适,SYM
食欲欠佳,SYM
心慌气急,SYM
昼重夕轻,SYM
焦虑情绪,SYM
心境低潮,SYM
完全无快感,SYM
精神运动性激越,SYM
精神运动性迟滞,SYM
早醒,SYM
延时,SYM
体重减轻,SYM
自杀行为,SYM
精神症状,SYM
睡眠增加,SYM
过度睡眠,SYM
食欲大增,SYM
体重增加,SYM
全身沉重,SYM
肢体如同灌铅样感觉,SYM
对外界评价敏感,SYM
人际紧张,SYM
不动,SYM
极度激惹,SYM
烦躁,SYM
易冲动,SYM
睡眠需求减少,SYM
秋季、冬季抑郁,SYM
光照时间增加可缓解,SYM
心情郁闷,SYM
压抑,SYM
沮丧,SYM
兴趣下降,SYM
无热情,SYM
缺乏自信,SYM
对前途丧失信心,SYM
对未来悲观失望,SYM
精神不足,SYM
疲乏无力,SYM
效率降低,SYM
轻生念头,SYM
焦虑,SYM
躯体不适,SYM
睡眠障碍,SYM
精神运动性迟滞,SYM
工作不受影响,SYM
生活不收影响,SYM
学习不受影响,SYM
2年以上病程,SYM
疼痛,SYM
月经前后,SYM
烦躁,SYM
易激惹,SYM
矛盾,SYM
力不从心,SYM
精神紧张,SYM
精神过敏,SYM
水肿,SYM
腹泻,SYM
乳房肿胀,SYM
躯体不适,SYM
经前一周开始,SYM
经前2天最重,SYM
经后突然消失,SYM
孕期,SYM
产后4月内,SYM
精神症状,SYM
厌食,SYM
睡眠障碍,SYM
精神症状,SYM
情绪低落,SYM
兴趣减退,SYM
快感缺失,SYM
焦虑,SYM
思维迟缓,SYM
自责自罪,SYM
自杀行为和未遂,SYM
精神运动性激越,SYM
精神病性症状,SYM
自知力,SYM
睡眠障碍,SYM
食欲减退,SYM
精力丧失,SYM
昼轻夜重,SYM
性功能障碍,SYM
非特异性躯体症状,SYM
体重下降,SYM
便秘,SYM
性欲减退,SYM
阳痿,SYM
闭经,SYM
疼痛,SYM
自信心丧失,SYM
自责,SYM
自杀,SYM
注意力降低,SYM
精神活动性活动改变,SYM
睡眠障碍,SYM
食欲改变,SYM
妄想和幻觉,SYM
抑郁性木僵,SYM
易激惹,SYM
情绪高涨,SYM
活动增多,SYM
语量增多,SYM
注意力集中困难,SYM
睡眠需要减少,SYM
性功能增强,SYM
轻度挥霍,SYM
社交性增高,SYM
躁狂附加症状,SYM
正常社会约束力丧失,SYM
观念飘忽,SYM
自我评价过高,SYM
躁狂附加症状,SYM
正常社会约束力丧失,SYM
行为出格,SYM
自我评价过高,SYM
妄想,SYM
幻觉,SYM
压抑,SYM
脾气暴躁,SYM
烦躁,SYM
易激惹,SYM
反应迟钝,SYM
注意力不集中,SYM
发呆,SYM
走神,SYM
静坐困难,SYM
行为被动,SYM
行为迟缓,SYM
不愿与人接触,SYM
不愿外出,SYM
不听管教,SYM
对抗父母,SYM
离家出走,SYM
言语暴力,SYM
冲动行为,SYM
发热,SYM
忽冷忽热,SYM
潮热,SYM
头晕,SYM
胸闷,SYM
气短,SYM
心跳加快,SYM
血压升高,SYM
应力性尿失禁,SYM
尿频,SYM
尿急,SYM
阴毛脱落,SYM
腋毛脱落,SYM
性欲减退,SYM
阴道分泌物减少,SYM
性交时出现疼痛,SYM
肥胖,SYM
关节疼痛,SYM
骨质疏松,SYM
心情不好,SYM
哭泣,SYM
喜爱的活动或事物兴趣下降,SYM
不愿意见人,SYM
离群索居,SYM
不能从平日活动中获得乐趣,SYM
主要从事单独参与的活动,SYM
心烦,SYM
担心,SYM
紧张,SYM
胡思乱想,SYM
担心失控,SYM
易激惹,SYM
冲动,SYM
注意力不集中,SYM
胸闷,SYM
心慌,SYM
尿频,SYM
出汗,SYM
思维联想慢,SYM
反应迟钝,SYM
思路闭塞,SYM
思考问题困难,SYM
优柔寡断,SYM
主动言语减少,SYM
语速减慢,SYM
犹豫不决,SYM
声音低沉,SYM
对答交流困难,SYM
近事记忆力下降,SYM
注意力障碍,SYM
抽象思维能力差,SYM
学习困难,SYM
灵活性差,SYM
无用,SYM
无助,SYM
无望,SYM
否定自己,SYM
认为拖累别人,SYM
自责,SYM
自罪,SYM
反复想死亡的事情,SYM
活着没意思,SYM
上吊,SYM
割腕,SYM
烧炭,SYM
跳楼,SYM
吃药,SYM
行为迟缓,SYM
生活被动,SYM
懒散,SYM
效率下降,SYM
回避社交,SYM
少语,SYM
少食,SYM
不食,SYM
不语,SYM
幻觉,SYM
妄想,SYM
心境不协调,SYM
不认为自己患病,SYM
无求治愿望,SYM
早短失眠,SYM
中段失眠,SYM
末端失眠,SYM
睡眠感缺失,SYM
食欲下降,SYM
体重减轻,SYM
食欲亢进,SYM
体重增加,SYM
无精打采,SYM
疲乏无力,SYM
能力下降,SYM
晨起抑郁,SYM
夜晚减轻,SYM
性欲减退,SYM
性功能障碍,SYM
感受不到快乐,SYM
月经紊乱,SYM
闭经,SYM
头痛,SYM
脖子痛,SYM
口干,SYM
出汗,SYM
视物模糊,SYM
心慌,SYM
胸闷,SYM
喉头肿胀,SYM
恶心,SYM
呕吐,SYM
胃部灼烧感,SYM
消化不良,SYM
便秘,SYM
尿频,SYM
尿急,SYM
抑郁,SYM
自罪,SYM
虚无,SYM
自我援引,SYM
被害内容的妄想,SYM
罪恶妄想,SYM
无价值妄想,SYM
躯体疾病,SYM
大祸临头妄想,SYM
嘲弄性听幻觉,SYM
谴责性听幻觉,SYM
没有感情色彩的幻听,SYM
头疼痛,SYM
眼睛疼痛,SYM
手臂疼痛,SYM
大腿疼痛,SYM
小腿疼痛,SYM
脚疼痛,SYM
胸部疼痛,SYM
背部疼痛,SYM
显著而持久的心境低落,SYM
抑郁悲观,SYM
无愉快感,SYM
自我评价低,SYM
常产生无用感、无望感、无助感和无价值感,SYM
思维联想速度慢,SYM
反应迟钝,SYM
主动言语减少,SYM
语速减慢,SYM
声音低沉,SYM
思考问题困难,SYM
工作和学习能力下降,SYM
行为缓慢,SYM
生活被动疏懒,SYM
不想做事,SYM
不愿和周围人接触,SYM
整日独坐或卧床,SYM
不愿参加平时的活动,SYM
闭门独居,SYM
疏远亲友,SYM
回避社交,SYM
自卑,SYM
无理由自责,SYM
过分和不适当的罪恶感,SYM
反复出现想死,SYM
反复出现自杀想法,SYM
自杀行为,SYM
上吊,SYM
割腕,SYM
喝药,SYM
犹豫不决,SYM
思维缓慢,SYM
踌躇,SYM
激越,SYM
迟滞,SYM
失眠,SYM
睡眠过多,SYM
早醒,SYM
入睡困难,SYM
睡眠不深,SYM
食欲增加,SYM
食欲减少,SYM
精神性额外症状,SYM
精力充沛,SYM
遇到麻烦时充满自信,SYM
其他人认为和平时不一样,SYM
兴高采烈,SYM
睡眠需求减少,SYM
思维很快,SYM
有很多想法,SYM
工作能力提高,SYM
创造力提高,SYM
主动性增强,SYM
有冲动行为,SYM
经常争吵,SYM
与人发生言语争执,SYM
与人发生身体上攻击,SYM
冲家庭成员以外的人大声喊叫,SYM
发脾气,SYM
坐卧不宁,SYM
随境转移,SYM
轻率,SYM
不负责任的行为,SYM
愚蠢鲁莽的行为,SYM
过分亲昵,SYM
行为出格,SYM
思想奔逸,SYM
自我夸大,SYM
心情不好,SYM
哭泣,SYM
喜爱的活动或事物兴趣下降,SYM
不愿意见人,SYM
离群索居,SYM
不能从平日活动中获得乐趣,SYM
主要从事单独参与的活动,SYM
心烦,SYM
担心,SYM
紧张,SYM
胡思乱想,SYM
担心失控,SYM
易激惹,SYM
冲动,SYM
注意力不集中,SYM
胸闷,SYM
心慌,SYM
尿频,SYM
出汗,SYM
思维联想慢,SYM
反应迟钝,SYM
思路闭塞,SYM
思考问题困难,SYM
优柔寡断,SYM
主动言语减少,SYM
语速减慢,SYM
犹豫不决,SYM
声音低沉,SYM
对答交流困难,SYM
近事记忆力下降,SYM
注意力障碍,SYM
抽象思维能力差,SYM
学习困难,SYM
灵活性差,SYM
无用,SYM
无助,SYM
无望,SYM
否定自己,SYM
认为拖累别人,SYM
自责,SYM
自罪,SYM
反复想死亡的事情,SYM
活着没意思,SYM
上吊,SYM
割腕,SYM
烧炭,SYM
跳楼,SYM
吃药,SYM
行为迟缓,SYM
生活被动,SYM
懒散,SYM
效率下降,SYM
回避社交,SYM
少语,SYM
少食,SYM
不食,SYM
不语,SYM
幻觉,SYM
妄想,SYM
心境不协调,SYM
不认为自己患病,SYM
无求治愿望,SYM
早短失眠,SYM
中段失眠,SYM
末端失眠,SYM
睡眠感缺失,SYM
食欲下降,SYM
体重减轻,SYM
食欲亢进,SYM
体重增加,SYM
无精打采,SYM
疲乏无力,SYM
能力下降,SYM
晨起抑郁,SYM
夜晚减轻,SYM
性欲减退,SYM
性功能障碍,SYM
感受不到快乐,SYM
月经紊乱,SYM
闭经,SYM
头痛,SYM
脖子痛,SYM
口干,SYM
出汗,SYM
视物模糊,SYM
心慌,SYM
胸闷,SYM
喉头肿胀,SYM
恶心,SYM
呕吐,SYM
胃部灼烧感,SYM
消化不良,SYM
便秘,SYM
尿频,SYM
尿急,SYM
抑郁,SYM
自罪,SYM
虚无,SYM
自我援引,SYM
被害内容的妄想,SYM
罪恶妄想,SYM
无价值妄想,SYM
躯体疾病,SYM
大祸临头妄想,SYM
嘲弄性听幻觉,SYM
谴责性听幻觉,SYM
没有感情色彩的幻听,SYM
头疼痛,SYM
眼睛疼痛,SYM
手臂疼痛,SYM
大腿疼痛,SYM
小腿疼痛,SYM
脚疼痛,SYM
胸部疼痛,SYM
背部疼痛,SYM
显著而持久的心境低落,SYM
抑郁悲观,SYM
无愉快感,SYM
自我评价低,SYM
常产生无用感、无望感、无助感和无价值感,SYM
思维联想速度慢,SYM
反应迟钝,SYM
主动言语减少,SYM
语速减慢,SYM
声音低沉,SYM
思考问题困难,SYM
工作和学习能力下降,SYM
行为缓慢,SYM
生活被动疏懒,SYM
不想做事,SYM
不愿和周围人接触,SYM
整日独坐或卧床,SYM
不愿参加平时的活动,SYM
闭门独居,SYM
疏远亲友,SYM
回避社交,SYM
自卑,SYM
无理由自责,SYM
过分和不适当的罪恶感,SYM
反复出现想死,SYM
反复出现自杀想法,SYM
自杀行为,SYM
上吊,SYM
割腕,SYM
喝药,SYM
犹豫不决,SYM
思维缓慢,SYM
踌躇,SYM
激越,SYM
迟滞,SYM
失眠,SYM
睡眠过多,SYM
早醒,SYM
入睡困难,SYM
睡眠不深,SYM
食欲增加,SYM
食欲减少,SYM
精神性额外症状,SYM
精力充沛,SYM
遇到麻烦时充满自信,SYM
其他人认为和平时不一样,SYM
兴高采烈,SYM
睡眠需求减少,SYM
思维很快,SYM
有很多想法,SYM
工作能力提高,SYM
创造力提高,SYM
主动性增强,SYM
有冲动行为,SYM
经常争吵,SYM
与人发生言语争执,SYM
与人发生身体上攻击,SYM
冲家庭成员以外的人大声喊叫,SYM
发脾气,SYM
坐卧不宁,SYM
随境转移,SYM
轻率,SYM
不负责任的行为,SYM
愚蠢鲁莽的行为,SYM
过分亲昵,SYM
行为出格,SYM
思想奔逸,SYM
自我夸大,SYM
