表面上,addegreeshallow
不够,adegreeshallow
不够,addegreeshallow
不一定,addegreeshallow
不足,adegreeshallow
不足,ndegreeshallow
不足以,addegreeshallow
差不多,addegreeshallow
差不多,adegreeshallow
差点,addegreeshallow
充其量,addegreeshallow
大抵,addegreeshallow
大概,addegreeshallow
大约,addegreeshallow
大致,addegreeshallow
大致,adegreeshallow
还行,adegreeshallow
还好,adegreeshallow
还好,addegreeshallow
好一点,adegreeshallow
或多或少,addegreeshallow
或多或少,adegreeshallow
基本,adegreeshallow
基本,addegreeshallow
基本上,addegreeshallow
较少,adegreeshallow
较为,addegreeshallow
可有可无,adegreeshallow
尚未,addegreeshallow
稍,addegreeshallow
稍稍,addegreeshallow
稍微,addegreeshallow
适当,addegreeshallow
适当,adegreeshallow
适当地,addegreeshallow
适度,adegreeshallow
说不定,addegreeshallow
说到底,addegreeshallow
微,adegreeshallow
微弱,adegreeshallow
微微,adegreeshallow
微小,adegreeshallow
也许,addegreeshallow
一般,addegreeshallow
一般,adegreeshallow
一般般,adegreeshallow
一般地,addegreeshallow
有点,addegreeshallow
有点儿,addegreeshallow
有几次,addegreeshallow
中等,adegreeshallow
中度,adegreeshallow
中度,ndegreeshallow
刚刚好,ndegreeshallow
刚好,ndegreeshallow
刚好,ndegreeshallow
还不错,ndegreeshallow
还不错,ndegreeshallow
都挺好,adegreeother
都一样,adegreeother
都一样,addegreeother
多一点,adegreeother
还是一样,adegreeother
